,image_id,image_name,is_training_image,class_id,class_name,Species,Order,Species2,Family,,
4906,4907,085.Horned_Lark/Horned_Lark_0010_75291.jpg,1,85,085.Horned_Lark,,,,,,
4907,4908,085.Horned_Lark/Horned_Lark_0115_74271.jpg,0,85,085.Horned_Lark,,,,,,
4908,4909,085.Horned_Lark/Horned_Lark_0065_74279.jpg,0,85,085.Horned_Lark,,,,,,
4909,4910,085.Horned_Lark/Horned_Lark_0066_74796.jpg,1,85,085.Horned_Lark,,,,,,
4910,4911,085.Horned_Lark/Horned_Lark_0110_73826.jpg,0,85,085.Horned_Lark,,,,,,
4911,4912,085.Horned_Lark/Horned_Lark_0015_74855.jpg,1,85,085.Horned_Lark,,,,,,
4912,4913,085.Horned_Lark/Horned_Lark_0033_74344.jpg,0,85,085.Horned_Lark,,,,,,
4913,4914,085.Horned_Lark/Horned_Lark_0082_73833.jpg,0,85,085.Horned_Lark,,,,,,
4914,4915,085.Horned_Lark/Horned_Lark_0006_73836.jpg,0,85,085.Horned_Lark,,,,,,
4915,4916,085.Horned_Lark/Horned_Lark_0116_73840.jpg,1,85,085.Horned_Lark,,,,,,
4916,4917,085.Horned_Lark/Horned_Lark_0126_74354.jpg,0,85,085.Horned_Lark,,,,,,
4917,4918,085.Horned_Lark/Horned_Lark_0001_73835.jpg,0,85,085.Horned_Lark,,,,,,
4918,4919,085.Horned_Lark/Horned_Lark_0004_73861.jpg,0,85,085.Horned_Lark,,,,,,
4919,4920,085.Horned_Lark/Horned_Lark_0013_74374.jpg,1,85,085.Horned_Lark,,,,,,
4920,4921,085.Horned_Lark/Horned_Lark_0056_74896.jpg,0,85,085.Horned_Lark,,,,,,
4921,4922,085.Horned_Lark/Horned_Lark_0089_74386.jpg,1,85,085.Horned_Lark,,,,,,
4922,4923,085.Horned_Lark/Horned_Lark_0133_73882.jpg,1,85,085.Horned_Lark,,,,,,
4923,4924,085.Horned_Lark/Horned_Lark_0141_74396.jpg,0,85,085.Horned_Lark,,,,,,
4924,4925,085.Horned_Lark/Horned_Lark_0026_74910.jpg,0,85,085.Horned_Lark,,,,,,
4925,4926,085.Horned_Lark/Horned_Lark_0064_74864.jpg,0,85,085.Horned_Lark,,,,,,
4926,4927,085.Horned_Lark/Horned_Lark_0048_73894.jpg,0,85,085.Horned_Lark,,,,,,
4927,4928,085.Horned_Lark/Horned_Lark_0094_74407.jpg,0,85,085.Horned_Lark,,,,,,
4928,4929,085.Horned_Lark/Horned_Lark_0028_74408.jpg,1,85,085.Horned_Lark,,,,,,
4929,4930,085.Horned_Lark/Horned_Lark_0127_74414.jpg,1,85,085.Horned_Lark,,,,,,
4930,4931,085.Horned_Lark/Horned_Lark_0125_73910.jpg,0,85,085.Horned_Lark,,,,,,
4931,4932,085.Horned_Lark/Horned_Lark_0020_73914.jpg,0,85,085.Horned_Lark,,,,,,
4932,4933,085.Horned_Lark/Horned_Lark_0076_73931.jpg,1,85,085.Horned_Lark,,,,,,
4933,4934,085.Horned_Lark/Horned_Lark_0083_74444.jpg,0,85,085.Horned_Lark,,,,,,
4934,4935,085.Horned_Lark/Horned_Lark_0043_74450.jpg,1,85,085.Horned_Lark,,,,,,
4935,4936,085.Horned_Lark/Horned_Lark_0034_73940.jpg,0,85,085.Horned_Lark,,,,,,
4936,4937,085.Horned_Lark/Horned_Lark_0046_73950.jpg,1,85,085.Horned_Lark,,,,,,
4937,4938,085.Horned_Lark/Horned_Lark_0079_73958.jpg,1,85,085.Horned_Lark,,,,,,
4938,4939,085.Horned_Lark/Horned_Lark_0014_74963.jpg,0,85,085.Horned_Lark,,,,,,
4939,4940,085.Horned_Lark/Horned_Lark_0139_74492.jpg,0,85,085.Horned_Lark,,,,,,
4940,4941,085.Horned_Lark/Horned_Lark_0097_74496.jpg,1,85,085.Horned_Lark,,,,,,
4941,4942,085.Horned_Lark/Horned_Lark_0087_73989.jpg,0,85,085.Horned_Lark,,,,,,
4942,4943,085.Horned_Lark/Horned_Lark_0019_73996.jpg,0,85,085.Horned_Lark,,,,,,
4943,4944,085.Horned_Lark/Horned_Lark_0012_74511.jpg,0,85,085.Horned_Lark,,,,,,
4944,4945,085.Horned_Lark/Horned_Lark_0130_74001.jpg,1,85,085.Horned_Lark,,,,,,
4945,4946,085.Horned_Lark/Horned_Lark_0035_74555.jpg,1,85,085.Horned_Lark,,,,,,
4946,4947,085.Horned_Lark/Horned_Lark_0049_74574.jpg,1,85,085.Horned_Lark,,,,,,
4947,4948,085.Horned_Lark/Horned_Lark_0072_74067.jpg,1,85,085.Horned_Lark,,,,,,
4948,4949,085.Horned_Lark/Horned_Lark_0075_74126.jpg,0,85,085.Horned_Lark,,,,,,
4949,4950,085.Horned_Lark/Horned_Lark_0096_74075.jpg,1,85,085.Horned_Lark,,,,,,
4950,4951,085.Horned_Lark/Horned_Lark_0088_74590.jpg,1,85,085.Horned_Lark,,,,,,
4951,4952,085.Horned_Lark/Horned_Lark_0138_74083.jpg,1,85,085.Horned_Lark,,,,,,
4952,4953,085.Horned_Lark/Horned_Lark_0091_74087.jpg,1,85,085.Horned_Lark,,,,,,
4953,4954,085.Horned_Lark/Horned_Lark_0069_74093.jpg,1,85,085.Horned_Lark,,,,,,
4954,4955,085.Horned_Lark/Horned_Lark_0113_74613.jpg,1,85,085.Horned_Lark,,,,,,
4955,4956,085.Horned_Lark/Horned_Lark_0095_74640.jpg,1,85,085.Horned_Lark,,,,,,
4956,4957,085.Horned_Lark/Horned_Lark_0009_74646.jpg,1,85,085.Horned_Lark,,,,,,
4957,4958,085.Horned_Lark/Horned_Lark_0104_74142.jpg,0,85,085.Horned_Lark,,,,,,
4958,4959,085.Horned_Lark/Horned_Lark_0059_74144.jpg,1,85,085.Horned_Lark,,,,,,
4959,4960,085.Horned_Lark/Horned_Lark_0112_73971.jpg,0,85,085.Horned_Lark,,,,,,
4960,4961,085.Horned_Lark/Horned_Lark_0134_74689.jpg,1,85,085.Horned_Lark,,,,,,
4961,4962,085.Horned_Lark/Horned_Lark_0037_74696.jpg,0,85,085.Horned_Lark,,,,,,
4962,4963,085.Horned_Lark/Horned_Lark_0108_74193.jpg,0,85,085.Horned_Lark,,,,,,
4963,4964,085.Horned_Lark/Horned_Lark_0025_75003.jpg,1,85,085.Horned_Lark,,,,,,
4964,4965,085.Horned_Lark/Horned_Lark_0040_74214.jpg,0,85,085.Horned_Lark,,,,,,
4965,4966,086.Pacific_Loon/Pacific_Loon_0001_75521.jpg,0,86,086.Pacific_Loon,,,,,,
4966,4967,086.Pacific_Loon/Pacific_Loon_0048_75524.jpg,0,86,086.Pacific_Loon,,,,,,
4967,4968,086.Pacific_Loon/Pacific_Loon_0038_75526.jpg,1,86,086.Pacific_Loon,,,,,,
4968,4969,086.Pacific_Loon/Pacific_Loon_0013_75530.jpg,1,86,086.Pacific_Loon,,,,,,
4969,4970,086.Pacific_Loon/Pacific_Loon_0031_75531.jpg,1,86,086.Pacific_Loon,,,,,,
4970,4971,086.Pacific_Loon/Pacific_Loon_0064_75532.jpg,0,86,086.Pacific_Loon,,,,,,
4971,4972,086.Pacific_Loon/Pacific_Loon_0036_75539.jpg,1,86,086.Pacific_Loon,,,,,,
4972,4973,086.Pacific_Loon/Pacific_Loon_0027_75542.jpg,0,86,086.Pacific_Loon,,,,,,
4973,4974,086.Pacific_Loon/Pacific_Loon_0054_75543.jpg,1,86,086.Pacific_Loon,,,,,,
4974,4975,086.Pacific_Loon/Pacific_Loon_0037_75800.jpg,1,86,086.Pacific_Loon,,,,,,
4975,4976,086.Pacific_Loon/Pacific_Loon_0049_75780.jpg,0,86,086.Pacific_Loon,,,,,,
4976,4977,086.Pacific_Loon/Pacific_Loon_0066_75547.jpg,1,86,086.Pacific_Loon,,,,,,
4977,4978,086.Pacific_Loon/Pacific_Loon_0024_75555.jpg,0,86,086.Pacific_Loon,,,,,,
4978,4979,086.Pacific_Loon/Pacific_Loon_0041_75782.jpg,0,86,086.Pacific_Loon,,,,,,
4979,4980,086.Pacific_Loon/Pacific_Loon_0004_75815.jpg,0,86,086.Pacific_Loon,,,,,,
4980,4981,086.Pacific_Loon/Pacific_Loon_0010_75818.jpg,0,86,086.Pacific_Loon,,,,,,
4981,4982,086.Pacific_Loon/Pacific_Loon_0018_75564.jpg,0,86,086.Pacific_Loon,,,,,,
4982,4983,086.Pacific_Loon/Pacific_Loon_0033_75571.jpg,0,86,086.Pacific_Loon,,,,,,
4983,4984,086.Pacific_Loon/Pacific_Loon_0005_75829.jpg,0,86,086.Pacific_Loon,,,,,,
4984,4985,086.Pacific_Loon/Pacific_Loon_0017_75835.jpg,1,86,086.Pacific_Loon,,,,,,
4985,4986,086.Pacific_Loon/Pacific_Loon_0068_75836.jpg,0,86,086.Pacific_Loon,,,,,,
4986,4987,086.Pacific_Loon/Pacific_Loon_0062_75587.jpg,0,86,086.Pacific_Loon,,,,,,
4987,4988,086.Pacific_Loon/Pacific_Loon_0065_75588.jpg,1,86,086.Pacific_Loon,,,,,,
4988,4989,086.Pacific_Loon/Pacific_Loon_0045_75589.jpg,0,86,086.Pacific_Loon,,,,,,
4989,4990,086.Pacific_Loon/Pacific_Loon_0026_75593.jpg,0,86,086.Pacific_Loon,,,,,,
4990,4991,086.Pacific_Loon/Pacific_Loon_0020_75596.jpg,0,86,086.Pacific_Loon,,,,,,
4991,4992,086.Pacific_Loon/Pacific_Loon_0057_75854.jpg,1,86,086.Pacific_Loon,,,,,,
4992,4993,086.Pacific_Loon/Pacific_Loon_0021_75859.jpg,1,86,086.Pacific_Loon,,,,,,
4993,4994,086.Pacific_Loon/Pacific_Loon_0063_75865.jpg,1,86,086.Pacific_Loon,,,,,,
4994,4995,086.Pacific_Loon/Pacific_Loon_0053_77673.jpg,0,86,086.Pacific_Loon,,,,,,
4995,4996,086.Pacific_Loon/Pacific_Loon_0042_75385.jpg,0,86,086.Pacific_Loon,,,,,,
4996,4997,086.Pacific_Loon/Pacific_Loon_0009_75642.jpg,1,86,086.Pacific_Loon,,,,,,
4997,4998,086.Pacific_Loon/Pacific_Loon_0050_75388.jpg,0,86,086.Pacific_Loon,,,,,,
4998,4999,086.Pacific_Loon/Pacific_Loon_0047_75393.jpg,0,86,086.Pacific_Loon,,,,,,
4999,5000,086.Pacific_Loon/Pacific_Loon_0035_75395.jpg,1,86,086.Pacific_Loon,,,,,,
5000,5001,086.Pacific_Loon/Pacific_Loon_0022_75405.jpg,1,86,086.Pacific_Loon,,,,,,
5001,5002,086.Pacific_Loon/Pacific_Loon_0040_75414.jpg,0,86,086.Pacific_Loon,,,,,,
5002,5003,086.Pacific_Loon/Pacific_Loon_0019_75422.jpg,1,86,086.Pacific_Loon,,,,,,
5003,5004,086.Pacific_Loon/Pacific_Loon_0067_75423.jpg,1,86,086.Pacific_Loon,,,,,,
5004,5005,086.Pacific_Loon/Pacific_Loon_0008_75428.jpg,0,86,086.Pacific_Loon,,,,,,
5005,5006,086.Pacific_Loon/Pacific_Loon_0025_75436.jpg,1,86,086.Pacific_Loon,,,,,,
5006,5007,086.Pacific_Loon/Pacific_Loon_0034_75438.jpg,1,86,086.Pacific_Loon,,,,,,
5007,5008,086.Pacific_Loon/Pacific_Loon_0046_75439.jpg,1,86,086.Pacific_Loon,,,,,,
5008,5009,086.Pacific_Loon/Pacific_Loon_0032_75441.jpg,0,86,086.Pacific_Loon,,,,,,
5009,5010,086.Pacific_Loon/Pacific_Loon_0003_75442.jpg,0,86,086.Pacific_Loon,,,,,,
5010,5011,086.Pacific_Loon/Pacific_Loon_0015_75443.jpg,1,86,086.Pacific_Loon,,,,,,
5011,5012,086.Pacific_Loon/Pacific_Loon_0069_75446.jpg,0,86,086.Pacific_Loon,,,,,,
5012,5013,086.Pacific_Loon/Pacific_Loon_0059_75706.jpg,0,86,086.Pacific_Loon,,,,,,
5013,5014,086.Pacific_Loon/Pacific_Loon_0052_75451.jpg,1,86,086.Pacific_Loon,,,,,,
5014,5015,086.Pacific_Loon/Pacific_Loon_0044_75467.jpg,0,86,086.Pacific_Loon,,,,,,
5015,5016,086.Pacific_Loon/Pacific_Loon_0014_75468.jpg,1,86,086.Pacific_Loon,,,,,,
5016,5017,086.Pacific_Loon/Pacific_Loon_0011_75726.jpg,1,86,086.Pacific_Loon,,,,,,
5017,5018,086.Pacific_Loon/Pacific_Loon_0023_75476.jpg,1,86,086.Pacific_Loon,,,,,,
5018,5019,086.Pacific_Loon/Pacific_Loon_0012_75736.jpg,1,86,086.Pacific_Loon,,,,,,
5019,5020,086.Pacific_Loon/Pacific_Loon_0006_75386.jpg,1,86,086.Pacific_Loon,,,,,,
5020,5021,086.Pacific_Loon/Pacific_Loon_0043_75747.jpg,0,86,086.Pacific_Loon,,,,,,
5021,5022,086.Pacific_Loon/Pacific_Loon_0029_75495.jpg,1,86,086.Pacific_Loon,,,,,,
5022,5023,086.Pacific_Loon/Pacific_Loon_0051_75514.jpg,1,86,086.Pacific_Loon,,,,,,
5023,5024,086.Pacific_Loon/Pacific_Loon_0039_75517.jpg,1,86,086.Pacific_Loon,,,,,,
5024,5025,086.Pacific_Loon/Pacific_Loon_0002_75775.jpg,0,86,086.Pacific_Loon,,,,,,
5025,5026,087.Mallard/Mallard_0131_76296.jpg,0,87,087.Mallard,,,,,,
5026,5027,087.Mallard/Mallard_0016_76315.jpg,0,87,087.Mallard,,,,,,
5027,5028,087.Mallard/Mallard_0044_76317.jpg,0,87,087.Mallard,,,,,,
5028,5029,087.Mallard/Mallard_0130_76836.jpg,0,87,087.Mallard,,,,,,
5029,5030,087.Mallard/Mallard_0025_76465.jpg,1,87,087.Mallard,,,,,,
5030,5031,087.Mallard/Mallard_0115_76840.jpg,0,87,087.Mallard,,,,,,
5031,5032,087.Mallard/Mallard_0082_75954.jpg,1,87,087.Mallard,,,,,,
5032,5033,087.Mallard/Mallard_0026_76725.jpg,1,87,087.Mallard,,,,,,
5033,5034,087.Mallard/Mallard_0128_77396.jpg,0,87,087.Mallard,,,,,,
5034,5035,087.Mallard/Mallard_0061_76378.jpg,1,87,087.Mallard,,,,,,
5035,5036,087.Mallard/Mallard_0038_76902.jpg,0,87,087.Mallard,,,,,,
5036,5037,087.Mallard/Mallard_0093_77419.jpg,1,87,087.Mallard,,,,,,
5037,5038,087.Mallard/Mallard_0114_76924.jpg,1,87,087.Mallard,,,,,,
5038,5039,087.Mallard/Mallard_0119_76925.jpg,1,87,087.Mallard,,,,,,
5039,5040,087.Mallard/Mallard_0069_76926.jpg,1,87,087.Mallard,,,,,,
5040,5041,087.Mallard/Mallard_0033_76565.jpg,0,87,087.Mallard,,,,,,
5041,5042,087.Mallard/Mallard_0077_75911.jpg,1,87,087.Mallard,,,,,,
5042,5043,087.Mallard/Mallard_0071_76940.jpg,1,87,087.Mallard,,,,,,
5043,5044,087.Mallard/Mallard_0052_76946.jpg,1,87,087.Mallard,,,,,,
5044,5045,087.Mallard/Mallard_0064_76654.jpg,0,87,087.Mallard,,,,,,
5045,5046,087.Mallard/Mallard_0024_75932.jpg,0,87,087.Mallard,,,,,,
5046,5047,087.Mallard/Mallard_0141_76977.jpg,1,87,087.Mallard,,,,,,
5047,5048,087.Mallard/Mallard_0098_77490.jpg,1,87,087.Mallard,,,,,,
5048,5049,087.Mallard/Mallard_0048_76995.jpg,0,87,087.Mallard,,,,,,
5049,5050,087.Mallard/Mallard_0053_75985.jpg,1,87,087.Mallard,,,,,,
5050,5051,087.Mallard/Mallard_0107_76498.jpg,0,87,087.Mallard,,,,,,
5051,5052,087.Mallard/Mallard_0121_77434.jpg,1,87,087.Mallard,,,,,,
5052,5053,087.Mallard/Mallard_0018_76511.jpg,1,87,087.Mallard,,,,,,
5053,5054,087.Mallard/Mallard_0050_76519.jpg,1,87,087.Mallard,,,,,,
5054,5055,087.Mallard/Mallard_0028_76010.jpg,0,87,087.Mallard,,,,,,
5055,5056,087.Mallard/Mallard_0043_77038.jpg,0,87,087.Mallard,,,,,,
5056,5057,087.Mallard/Mallard_0112_77046.jpg,0,87,087.Mallard,,,,,,
5057,5058,087.Mallard/Mallard_0005_76026.jpg,1,87,087.Mallard,,,,,,
5058,5059,087.Mallard/Mallard_0083_77052.jpg,0,87,087.Mallard,,,,,,
5059,5060,087.Mallard/Mallard_0106_77568.jpg,0,87,087.Mallard,,,,,,
5060,5061,087.Mallard/Mallard_0089_77068.jpg,0,87,087.Mallard,,,,,,
5061,5062,087.Mallard/Mallard_0070_77588.jpg,0,87,087.Mallard,,,,,,
5062,5063,087.Mallard/Mallard_0086_76567.jpg,1,87,087.Mallard,,,,,,
5063,5064,087.Mallard/Mallard_0136_76593.jpg,1,87,087.Mallard,,,,,,
5064,5065,087.Mallard/Mallard_0095_76080.jpg,1,87,087.Mallard,,,,,,
5065,5066,087.Mallard/Mallard_0035_77095.jpg,0,87,087.Mallard,,,,,,
5066,5067,087.Mallard/Mallard_0055_77102.jpg,1,87,087.Mallard,,,,,,
5067,5068,087.Mallard/Mallard_0103_77105.jpg,1,87,087.Mallard,,,,,,
5068,5069,087.Mallard/Mallard_0013_77619.jpg,1,87,087.Mallard,,,,,,
5069,5070,087.Mallard/Mallard_0109_76616.jpg,0,87,087.Mallard,,,,,,
5070,5071,087.Mallard/Mallard_0045_77129.jpg,0,87,087.Mallard,,,,,,
5071,5072,087.Mallard/Mallard_0067_77623.jpg,0,87,087.Mallard,,,,,,
5072,5073,087.Mallard/Mallard_0030_77143.jpg,1,87,087.Mallard,,,,,,
5073,5074,087.Mallard/Mallard_0087_77499.jpg,0,87,087.Mallard,,,,,,
5074,5075,087.Mallard/Mallard_0123_76653.jpg,1,87,087.Mallard,,,,,,
5075,5076,087.Mallard/Mallard_0022_77166.jpg,1,87,087.Mallard,,,,,,
5076,5077,087.Mallard/Mallard_0006_77171.jpg,0,87,087.Mallard,,,,,,
5077,5078,087.Mallard/Mallard_0046_76165.jpg,0,87,087.Mallard,,,,,,
5078,5079,087.Mallard/Mallard_0014_76166.jpg,1,87,087.Mallard,,,,,,
5079,5080,087.Mallard/Mallard_0111_76722.jpg,1,87,087.Mallard,,,,,,
5080,5081,087.Mallard/Mallard_0138_76735.jpg,0,87,087.Mallard,,,,,,
5081,5082,087.Mallard/Mallard_0078_76238.jpg,0,87,087.Mallard,,,,,,
5082,5083,087.Mallard/Mallard_0020_76239.jpg,1,87,087.Mallard,,,,,,
5083,5084,087.Mallard/Mallard_0081_76266.jpg,0,87,087.Mallard,,,,,,
5084,5085,087.Mallard/Mallard_0004_76958.jpg,0,87,087.Mallard,,,,,,
5085,5086,088.Western_Meadowlark/Western_Meadowlark_0079_78856.jpg,1,88,088.Western_Meadowlark,Meadowlark,PASSERIFORMES,Troupials and Allies,Icteridae,,
5086,5087,088.Western_Meadowlark/Western_Meadowlark_0120_77834.jpg,1,88,088.Western_Meadowlark,Meadowlark,PASSERIFORMES,Troupials and Allies,Icteridae,,
5087,5088,088.Western_Meadowlark/Western_Meadowlark_0003_78864.jpg,1,88,088.Western_Meadowlark,Meadowlark,PASSERIFORMES,Troupials and Allies,Icteridae,,
5088,5089,088.Western_Meadowlark/Western_Meadowlark_0048_78354.jpg,1,88,088.Western_Meadowlark,Meadowlark,PASSERIFORMES,Troupials and Allies,Icteridae,,
5089,5090,088.Western_Meadowlark/Western_Meadowlark_0034_78869.jpg,0,88,088.Western_Meadowlark,Meadowlark,PASSERIFORMES,Troupials and Allies,Icteridae,,
5090,5091,088.Western_Meadowlark/Western_Meadowlark_0038_77785.jpg,1,88,088.Western_Meadowlark,Meadowlark,PASSERIFORMES,Troupials and Allies,Icteridae,,
5091,5092,088.Western_Meadowlark/Western_Meadowlark_0104_78105.jpg,1,88,088.Western_Meadowlark,Meadowlark,PASSERIFORMES,Troupials and Allies,Icteridae,,
5092,5093,088.Western_Meadowlark/Western_Meadowlark_0125_77850.jpg,1,88,088.Western_Meadowlark,Meadowlark,PASSERIFORMES,Troupials and Allies,Icteridae,,
5093,5094,088.Western_Meadowlark/Western_Meadowlark_0060_78368.jpg,0,88,088.Western_Meadowlark,Meadowlark,PASSERIFORMES,Troupials and Allies,Icteridae,,
5094,5095,088.Western_Meadowlark/Western_Meadowlark_0116_77862.jpg,0,88,088.Western_Meadowlark,Meadowlark,PASSERIFORMES,Troupials and Allies,Icteridae,,
5095,5096,088.Western_Meadowlark/Western_Meadowlark_0050_77864.jpg,1,88,088.Western_Meadowlark,Meadowlark,PASSERIFORMES,Troupials and Allies,Icteridae,,
5096,5097,088.Western_Meadowlark/Western_Meadowlark_0032_78633.jpg,0,88,088.Western_Meadowlark,Meadowlark,PASSERIFORMES,Troupials and Allies,Icteridae,,
5097,5098,088.Western_Meadowlark/Western_Meadowlark_0086_78636.jpg,0,88,088.Western_Meadowlark,Meadowlark,PASSERIFORMES,Troupials and Allies,Icteridae,,
5098,5099,088.Western_Meadowlark/Western_Meadowlark_0098_78382.jpg,1,88,088.Western_Meadowlark,Meadowlark,PASSERIFORMES,Troupials and Allies,Icteridae,,
5099,5100,088.Western_Meadowlark/Western_Meadowlark_0019_77876.jpg,0,88,088.Western_Meadowlark,Meadowlark,PASSERIFORMES,Troupials and Allies,Icteridae,,
5100,5101,088.Western_Meadowlark/Western_Meadowlark_0018_77880.jpg,0,88,088.Western_Meadowlark,Meadowlark,PASSERIFORMES,Troupials and Allies,Icteridae,,
5101,5102,088.Western_Meadowlark/Western_Meadowlark_0115_77882.jpg,0,88,088.Western_Meadowlark,Meadowlark,PASSERIFORMES,Troupials and Allies,Icteridae,,
5102,5103,088.Western_Meadowlark/Western_Meadowlark_0099_78176.jpg,0,88,088.Western_Meadowlark,Meadowlark,PASSERIFORMES,Troupials and Allies,Icteridae,,
5103,5104,088.Western_Meadowlark/Western_Meadowlark_0121_78402.jpg,0,88,088.Western_Meadowlark,Meadowlark,PASSERIFORMES,Troupials and Allies,Icteridae,,
5104,5105,088.Western_Meadowlark/Western_Meadowlark_0022_78410.jpg,0,88,088.Western_Meadowlark,Meadowlark,PASSERIFORMES,Troupials and Allies,Icteridae,,
5105,5106,088.Western_Meadowlark/Western_Meadowlark_0108_78155.jpg,0,88,088.Western_Meadowlark,Meadowlark,PASSERIFORMES,Troupials and Allies,Icteridae,,
5106,5107,088.Western_Meadowlark/Western_Meadowlark_0096_77901.jpg,0,88,088.Western_Meadowlark,Meadowlark,PASSERIFORMES,Troupials and Allies,Icteridae,,
5107,5108,088.Western_Meadowlark/Western_Meadowlark_0111_78674.jpg,0,88,088.Western_Meadowlark,Meadowlark,PASSERIFORMES,Troupials and Allies,Icteridae,,
5108,5109,088.Western_Meadowlark/Western_Meadowlark_0001_78676.jpg,1,88,088.Western_Meadowlark,Meadowlark,PASSERIFORMES,Troupials and Allies,Icteridae,,
5109,5110,088.Western_Meadowlark/Western_Meadowlark_0014_78421.jpg,0,88,088.Western_Meadowlark,Meadowlark,PASSERIFORMES,Troupials and Allies,Icteridae,,
5110,5111,088.Western_Meadowlark/Western_Meadowlark_0017_78940.jpg,1,88,088.Western_Meadowlark,Meadowlark,PASSERIFORMES,Troupials and Allies,Icteridae,,
5111,5112,088.Western_Meadowlark/Western_Meadowlark_0024_78432.jpg,1,88,088.Western_Meadowlark,Meadowlark,PASSERIFORMES,Troupials and Allies,Icteridae,,
5112,5113,088.Western_Meadowlark/Western_Meadowlark_0107_78608.jpg,0,88,088.Western_Meadowlark,Meadowlark,PASSERIFORMES,Troupials and Allies,Icteridae,,
5113,5114,088.Western_Meadowlark/Western_Meadowlark_0042_78180.jpg,1,88,088.Western_Meadowlark,Meadowlark,PASSERIFORMES,Troupials and Allies,Icteridae,,
5114,5115,088.Western_Meadowlark/Western_Meadowlark_0026_78438.jpg,0,88,088.Western_Meadowlark,Meadowlark,PASSERIFORMES,Troupials and Allies,Icteridae,,
5115,5116,088.Western_Meadowlark/Western_Meadowlark_0040_77823.jpg,1,88,088.Western_Meadowlark,Meadowlark,PASSERIFORMES,Troupials and Allies,Icteridae,,
5116,5117,088.Western_Meadowlark/Western_Meadowlark_0015_78610.jpg,1,88,088.Western_Meadowlark,Meadowlark,PASSERIFORMES,Troupials and Allies,Icteridae,,
5117,5118,088.Western_Meadowlark/Western_Meadowlark_0033_78312.jpg,0,88,088.Western_Meadowlark,Meadowlark,PASSERIFORMES,Troupials and Allies,Icteridae,,
5118,5119,088.Western_Meadowlark/Western_Meadowlark_0083_78197.jpg,0,88,088.Western_Meadowlark,Meadowlark,PASSERIFORMES,Troupials and Allies,Icteridae,,
5119,5120,088.Western_Meadowlark/Western_Meadowlark_0063_77946.jpg,0,88,088.Western_Meadowlark,Meadowlark,PASSERIFORMES,Troupials and Allies,Icteridae,,
5120,5121,088.Western_Meadowlark/Western_Meadowlark_0013_77712.jpg,1,88,088.Western_Meadowlark,Meadowlark,PASSERIFORMES,Troupials and Allies,Icteridae,,
5121,5122,088.Western_Meadowlark/Western_Meadowlark_0028_78487.jpg,0,88,088.Western_Meadowlark,Meadowlark,PASSERIFORMES,Troupials and Allies,Icteridae,,
5122,5123,088.Western_Meadowlark/Western_Meadowlark_0097_78239.jpg,1,88,088.Western_Meadowlark,Meadowlark,PASSERIFORMES,Troupials and Allies,Icteridae,,
5123,5124,088.Western_Meadowlark/Western_Meadowlark_0101_78899.jpg,0,88,088.Western_Meadowlark,Meadowlark,PASSERIFORMES,Troupials and Allies,Icteridae,,
5124,5125,088.Western_Meadowlark/Western_Meadowlark_0103_78500.jpg,0,88,088.Western_Meadowlark,Meadowlark,PASSERIFORMES,Troupials and Allies,Icteridae,,
5125,5126,088.Western_Meadowlark/Western_Meadowlark_0109_77990.jpg,1,88,088.Western_Meadowlark,Meadowlark,PASSERIFORMES,Troupials and Allies,Icteridae,,
5126,5127,088.Western_Meadowlark/Western_Meadowlark_0058_78247.jpg,1,88,088.Western_Meadowlark,Meadowlark,PASSERIFORMES,Troupials and Allies,Icteridae,,
5127,5128,088.Western_Meadowlark/Western_Meadowlark_0112_78760.jpg,1,88,088.Western_Meadowlark,Meadowlark,PASSERIFORMES,Troupials and Allies,Icteridae,,
5128,5129,088.Western_Meadowlark/Western_Meadowlark_0081_77798.jpg,1,88,088.Western_Meadowlark,Meadowlark,PASSERIFORMES,Troupials and Allies,Icteridae,,
5129,5130,088.Western_Meadowlark/Western_Meadowlark_0085_77745.jpg,1,88,088.Western_Meadowlark,Meadowlark,PASSERIFORMES,Troupials and Allies,Icteridae,,
5130,5131,088.Western_Meadowlark/Western_Meadowlark_0044_77758.jpg,1,88,088.Western_Meadowlark,Meadowlark,PASSERIFORMES,Troupials and Allies,Icteridae,,
5131,5132,088.Western_Meadowlark/Western_Meadowlark_0037_77759.jpg,0,88,088.Western_Meadowlark,Meadowlark,PASSERIFORMES,Troupials and Allies,Icteridae,,
5132,5133,088.Western_Meadowlark/Western_Meadowlark_0067_78529.jpg,0,88,088.Western_Meadowlark,Meadowlark,PASSERIFORMES,Troupials and Allies,Icteridae,,
5133,5134,088.Western_Meadowlark/Western_Meadowlark_0064_78027.jpg,0,88,088.Western_Meadowlark,Meadowlark,PASSERIFORMES,Troupials and Allies,Icteridae,,
5134,5135,088.Western_Meadowlark/Western_Meadowlark_0053_77774.jpg,1,88,088.Western_Meadowlark,Meadowlark,PASSERIFORMES,Troupials and Allies,Icteridae,,
5135,5136,088.Western_Meadowlark/Western_Meadowlark_0100_78037.jpg,0,88,088.Western_Meadowlark,Meadowlark,PASSERIFORMES,Troupials and Allies,Icteridae,,
5136,5137,088.Western_Meadowlark/Western_Meadowlark_0029_78832.jpg,0,88,088.Western_Meadowlark,Meadowlark,PASSERIFORMES,Troupials and Allies,Icteridae,,
